1	Jesus pilaataqaq, “Qaamnasi seghleliightestegpenaki, sighimakiteggu Kiyaghneq, sighimakitengnga whangallu.
2	Uglaapigtuq nekaghqaq Atama mangteghaani enkaam yataaghqusaghtughnaqamsi nekaghqameng. Tawatenneghisaqan ungipaannayanghitamsi.
3	Yataaghqunneghmeng apeghiiqumsi taginqigllunga tuguklighlleqamsi, whangamnitesqellusi kiyaghfimni.
4	Liisimakaghsi tuma takunaqegkegka.”
5	Thomas-em pikaa Jesus, “Ataneq, nallukaghput navek pinaquten enkaam naten’ngam liisimakelleqesteggu tuma?”
6	Jesus-em kiimsiqaa, “Whanga tuumnguunga, ipapillghuunga, unguvallghuunga. Kina alngunak Atamun aglaghnaanghituq wetqukun whangamkun.
7	Liisimakngwaaghyaqufsinga, liisimaknayaghaghsi Atakallu. Iwernga whaken kenlanga liitaghsillu esghaghaghsillu.”
8	Philip-em pikaa, “Ataneq, kelgutigu Ata whangkunnun enkaam itagnaghilta.”
9	Jesus-em pikaa, “Philip, elpesinitunga qavngarugllaggaaneng, taawaa nallukaqsingaa? Kitum esghaamakuminga, esghaqaqaallu Ata. Enkaam sangavek pizin, ‘Kelgutigu Ata whangkunnun’?
10	Ugpeqenghistengngaa Atam ilunganilnguunga, Ata whanga ilumni? Akuzitenka whanga katam akuzitkenghitanka. Ata ilumnilnguq qepghaghaquq whangamkun.
11	Ugpeqitengnga Atam ilunganinnilunga pilghiinga, Atallu ilumninnikegka. Nalighmeng ugpeqitengnga allaaghlluwhaghtillghenka apalluqluki.
12	Ipa ungipaatamsi, kitum ugpeqegkuminga, taakut ataasit qepghaqanka pilleqii. Talwa aangataghalghiit tamaakuneng pilleqii qayughllak aglaghnaqunga Atamun.
13	Aaptekufsi sameng alngunak Atemkun legan pilleqaqa, Atam aangelleghllaga kelgutesqelluku Ighneghqun.
14	Sameng alngunak aaptekufsinga Atemkun pilleqaqa.
15	“Piniqegkufsinga qaatkelleqasi qelghusanka.
16	Aapleqaqa Ata tuunesqellusi allaneng Kayutkaghqameng, enkaam tuunelleqiisi Kayutkaghqameng elpesinisaghqameng quunperugllak.
17	Taakuk Kayutek Taghneghaaguk apeghtughlleqiisi Kiyaghneghem ipapillghaneng. Nunam yugan tuguklighnaanghitaa qayughllak esghiigalkanga talwa nallukegkanga. Iwernga elpesi liisimakaghsi qayughllak elpesinituq, ilugpesinisaghqaaguqlu.
18	“Uninnaanghitamsi ellnginaghhaghpesi yaywaalistun. Taginqigllequnga elpesinun.
19	Maateqwaaqun nunam yugan esghaghnanighnaqaatnga, iwernga elpesi esghaghlleqaghpesinga, qayughllak unguvalghiinga, elpesillu unguvallequsi.
20	Enkaam tawani aghneghmi unguvaghtellemni liilleqaghsi Atama ilunganitulka, elpesillu ilumnitelleghsi, whangallu ilugpesinitulka.
21	“Kitum tugukliqumiki qelghusanka, qaatkegkumikillu, piniqistekaqa, Atamallu piniqelleqaa. Whangallu piniqelleqaqa, liiteslequngallu ellnganun.”
22	Taagken Judas-em pikaa, (Judas Iscariot-ngunghilnguum) “Ataneq, sangavek liitesnaqsin whangkunnun, naqam nunam yuganun liitestegpenang?”
23	Jesus-em kiimsiqaa, “Kitum piniqegkuminga qaatkelleqii apeghtuusanka. Atama piniqelleqaa enkaam Atakullghiigni takuluku kiyaghfikelleqaghpung.
24	Kitum piniqenghilkuminga qaatkennaanghitii apeghtuusanka. Apeghtuusat nagatkesi whangamneng pingunghitut, Atameng pinguut Kayagtistemneng.
25	“Ungipaatamsi tamaaken elpesinillunga.
26	Kayutem apeghtughlleqiisi sameng tamaghhaaneng. Neqaghtesleqii qamaglluki tamaakut aapqanka elpesinun. Taakuk Kayutek Agleghnalghiinguuk Taghneghak, Atam kayagsaghqakek Atemkun.
27	“Univikamsi nekeggmelleghmeng. Nekeggmelqa tuunaqa elpesinun. Nunam tuunellghatun tuuneghitamsi. Enkaam ilusi seghleliightestegpenaki talwa alingegpenasi.
28	Nagatkaqaghpesinga whaten pilghiinga, ‘Aghulaqnaqunga iwernga taginqigllequnga elpesinun.’ Piniqegkaqsaqufsinga quyanayaghtusi ungipaataqngamsi Atamun aglaghnaqnilunga, qayughllak aangeghllagtuq whangamneng.
29	Whaa ungipaatamsi taagken sivutghulluku pilleghqaa enkaam apeghiiqan ugpeghllequsi.
30	Aleghqughnanighyaghtungestaghamsi, qayughllak igleghutistenga nunam uum taginguuq. Aghtughyaghqaanghillghituq whangamnun,
31	iwernga Atam qelghutkii pisqellghwaaghatun atuqaqanka nunam yuganun liitesqelluku piniqilqa Atamun. Nekevitek, aghulaqelta.”
 
