1	Pharisees-etlu ilangillu apeghtughikayuget Liilightuusaneng Jerusalem-emeng pit, Jesus-em uvitanganun qerngughutkat.
2	Esghaqiit maligsaaghtengan ilangi uughtughpenateng neghelghiit. Uughtullghilnguut Pharisees-et pisqellghistun.
3	(Pharisees-etlu Jews-etlu qamaglluteng neghyaghqaanghilnguut wetkuqun sivukluteng uughtughwaaghluteng, qayughllak sivuneghmeng apeghtuusiit atuqngukangit.
4	Talwa akilpegaghvigmeng tagineghmeggni neghigalnguut wetku sivukluten ukmangighsaghwaaghaqelghiit. Ilangillu sivuneghmeng apeghtuusalghutangit atuqngukangit. Atuqfagilgamegtiki qayuusiteng, sagneteng, siilut gaaghusiteng sangighqughwaaghaqegkangit.)
5	Enkaam Pharisees-etlu apeghtughikayugetlu Liilightuusaneng aaptekaat Jesus, “Sangameng maligsaaghteten uughtughpenateng neghaqat? Sivunemta apeghtuusiit atuqigatiit.”
6	Jesus-em kiimsiqii, “Elqughllusi Isaiah-m uuknaliqutkumakangisi piniiyugneghni elpesi. Whaten igaqaaguq, ‘Kiyaghneq piiq, “Ukut yuget akuzitmegteggun quulvaghaqaatnga, nakaan ilumegteggun.
7	Temngi manigughaqaatnga, qayughllak apeghtuusaqaqiit liilightuusangllaqateng katam whanga Liilightuusaqepiglleghhiistun.”’
8	Enkaam elpesi Kiyaghneghem Liilightuusii pakigluki qaatkaqasi yuget apeghtuusiit.”
9	Jesus-em nagneghutkii, “Pakigillepiguusi Kiyaghneghem Liilightuusiitnun qaatkepigesnaghnaluki elpesi katam apeghtuusasi.
10	Una esgha usputaq tawaten pilleghpesinun: Moses-em aapqaqii Kiyaghneghem Liilightuusii whaten pilghiit, ‘Quulvaghluku atanllu naanllu.’ Whatenllu pikaaguq, ‘Kitum alngunak atanillu naanillu seghlequuqumikek tuqutellengyaghqaaguq.’
11	Iwernga elpesi allanguut apeghtughillesi. Whaten piiqusi, ‘Yugemnguq atani nalighmeng naani whaten piyaghngaaghmigu, “Kayusiitusighqalguunga elpenun iwernga tuunaanghitaqa qayughllak Corban-nguuq.”’ (Corban whaten pisiiguq, siingenllu Kiyaghneghmun akequsaqumaaqa.)
12	Tawaten pilleghpesigun apeghtughaqasi yuget kayusiinneghisaghngaatki atangitlu naangitlu pisqelluki.
13	Enkaam pakigaqasi Kiyaghneghem akuzitangi, apeghtuusaqepigesnaghnaluki yugnun elpesi katam akuzitesi. Tamaakut temngi usputaagut, uglaapigtut sangwaat piiqegkesi.”
14	Taagken Jesus-em yulghutet ellminun tagsinqiglluki pikii, “Qamagtengngwaaghlusi nagallusi liigikiteggu sameng pitka.
15	Yuuk neghegkaan nukeggnaghqigataa, seghletun sumeghtaghallghan, sallghanllu nukeggnaghqaqaa.
16	Sigutelgukufsi nagatusighqameng, nagatek!”
17	Jesus-em unilluki yulghutet iteghyan maligsaaghtengita aaptekaat ungipaghaan sameng pisiitanga.
18	Jesus-em pikii, “Elpesillu liigikigatsii? Sangwaa alngunak yugem neghaqegkanga nukeggnaghqusighqaanghituq ellnganun,
19	qayughllak neghegkii ighsaqghwanun pinaanghitut. Aqsaqghwanun piiqut enkaam yugusiineng aanaqut.” (Tawaten pilleghmikun Jesus-em aapghwaa neqet qamaglluteng neghyaghqaaniluki.)
20	Pikiillu, “Yugem qamaken ilumineng aanestekaan nukeggnaghqestaqaa.
21	Qaamken yugem ilunganeng aanaqut: sumeghtaghalleluget, nengughtegpenani kitumeng alngunak atuqilleq, teglegniiq, yugtaq,
22	gelgaghniiq, pakigniiq, alngunak seghletun pilleq, puughti, kayngusaghaatelleq, aqina, yulgutmeng iqlengiqutki, qukaayugta, temngitwha.
23	Tamaakut qamaglluteng seghleghet yugem ilunganeng aanegkat nukeggnaghqikayuguut.”
24	Taagken Jesus aghulaqegkaq Tyre-m tunganganun, kaalluni mangteghamun iitqaq. Kitumun alngunak nallukesuguyaqanga kaatelleni, iwernga ilangita liisimakegkaat.
25-26    Aghnam Gentile-em, allgeqam Phoenicia-mi, Syria-melngughmi nagaquqaa Jesus kaasimaniluku. Paniggaa ilumikun tughneghalek. Enkaam aglaragkiighluni Jesus-mun segesqughlluni manungakun, maniguutkaq aanestaghtesqelluku tughneghaq panigmineng.
27	Iwernga Jesus-em pikaa, “Taghnughhaat sivukluteng neghesaghqaagut, qayughllak anaggutngaaq taghnughhaat neqngit tuguluki qikminun miluuskumeng.”
28	Aghnam kiimsiqaa, “Aa-a, Ataneq, talwa qikmit tipelem asinganilnguut neghaqut taghnughhaat ifkaghqellghitneng!”
29	Enkaam Jesus-em pikaa, “Naqamqun tawaten kiimsighaghpenga aglaghhaaten, tughneghaq aanumaaq panigpeneng!”
30	Aghnaq neminun aglaghyalghiimi paniga ingaghmeteftuq qavaghvigmi, taawa llaaghan tughneghaq aanumalghii paniganeng.
31	Taagken Jesus aghulaqegkaq Tyre-meng. Sidon-kunllu, Qula Neghllagteggunllu aagluni Naayvamun Galilee-mun pikaq.
32	Yuget ilangita, yuuk nagaquusigalnguq talwa akuziyiilnguq tagilluku Jesus-mun nangllegsiitkaat saaftesqelluku.
33	Enkaam Jesus-em awiitutkaa yulghutneng. Sivukluku tekghegni sigutegkenun kanaghllukek, taagken iqillukek qesighluki iiggeni, ulunga saaftekaa.
34	Taagken sivuglluni qilagmun aneghpakaghluni yuuk pikaa, “Ephphatha!” (Taana whaten pisiilghii, “Reghightek!”)
35	Tawaninginaq yugem sigutkek reghiqak, ulungallu piniightekaq, aga akuzinginaamaghmi pikaq akuziyiilliqegpenani.
36	Taagken Jesus-em ineghtengngwaaqii kitumun alngunak ungipaqefqaan pisqelluku, iwernga ineghtaataghyisteng wata ungipaqegkaat.
37	Nagaquullghiit tamaakut elngaatall saghiighayugllakat, pikat, “Uum yugem sallgha qamaglluni piniperewaaghuuq! Talwa nagaquusigalnguut nagaquusagutestii, akuziyiilnguutlu akuziyagutestii!”
 
