1	Neqangughtiki ugpeqat malighqutaqesqelluki kavemem igleghutistengitnun, umiilwaaghnunllu. Qaatkutngayaghqaagut, apeghiighngayaghqaagut tamaghhaanun aneghneghqilleghnun.
2	Ungipaatiki kina alngunak seghletun akuzitkefqaan, aaghtiiraafqaan pisqelluku. Itupill nekeggmetulluki, qusevegngatulluki pisqelluki tamanganun.
3	Whangkutallu sivunghani nalluyaghtukut, qaatkusigasaghtukut, puughtengngayaghtukutlu. Yugusimta piyukellgha ayghiilluku, itagnaghqusiqluku ayuqsaghaghput. Unguvalleput kiyaghusiqsaghaput seghlepestaaghmun, aqinalleghmunllu. Yuget ugumiksaghiinkut, ugumikusaghtukutlu.
4	Iwernga Kiyaghneghem Yugulighistemta liisimakestekaqiinkut nangllegtalleghmineng, piniqelleghminengllu.
5	Yugulikaqiinkut apalluqluku nangllegtalleni, nakaan aneghneghqillemteggun. Agleghnalghiignekun Taghneghagnekun ughvuqaqii seghleghqelleput, nutaghamengllu unguvallelitkaqiinkut.
6	Kiyaghneghem kuuvegkaqaak Agleghnalghiik Taghneghak kemnapigllukek whangkunnun Jesus Christ-akun, Yugulighistemteggun.
7	Kiyaghneq tawaten pikaaguq piniqelleghmikun nallghusaghnaluta elqughutngalleghminun. Enkaam sighimallelguukut whangkuta piliinnaluku kenlengilnguq unguvalleq.
8	Tamaakut pillghet ipanguut. Tamaakut apeghtuusat elpenun sagiqutesqesuganka yugnun qaatkesqelluki. Taagken ugpellelget Kiyaghneghqun aneghneghqipestaaghllequt. Tamaakut aneghneghqillghet pinilghiinguutlu kayutnguutlu tamanganun.
9	Iwernga elpek iqitngaluten tamaakuneng temngi qaniqullghiineng, aaghtiiraaghullghiineng sivuneghmeng aatghitneng, Liilightuusanengllu. Tamaana sasiinghituq, kayutngunaanghituq kitumun alngunak.
10	Kina alngunak aafquutestilghii kelengasaaghnaken ataasimeng nalighmeng alghighluku. Naganneghilkan peggnaken.
11	Liisimakan tawatelnguum yugem ighsakegkaqaa ipapilleq, seghleghqestenguuqlu. Enkaam ellngan katam seghleghqellghan nanqigsaghqaaghtesleqaa aghyuughyaghqaaluku.
12	Aglaghtestekumkun Artemas nalighmeng Tychicus elpenun, Nicopolis-ennaqeghllaggaaten, qayughllak uksughsugaqunga tamaani.
13	Kayusighnaqeghllagnakegken lawyer-a Zenas, Apollos-lu igleghalleghqagkenun. Wataghllak yataaghqunnakegken kelqesaghqameng sameng aklukegkagkeneng.
14	Ugpeqaalgutemta peghqigsaatkellitgu aneghneghqutkaghqaq enkaam kayusighyaqlegughhnakangit aklukegkapilget. Temngi kiyaghtaafqaameng pilit.
15	Qamaglluteng whangamnilnguut piniqiisinguq. Piniqelleghput aapqaghnaken ugpeqaalgutemnnun piniqistemnnun. Kiyaghneghem quyaslisi qamagllusi.
 
