1	Christ Jesus tagikumi igleghutinaluni Ataneghpagulleghmini, nanqiglleqii unguvalghiitlu tuqukatlu. Enkaam nagasimanghegkeni Kiyaghneghenkuk Christ Jesus-enkuk, qelghamken
2	ungipaqiki Pinilghiit Ungipat. Sagiqluten ungipaqiki yugnun nagasugughngaata nalighmeng nagasugunghiteghngaata. Nekeggmelluten apeghtughilleghpegun ugpeghtesnaqiki, ineghtiki anaggutellghitneng, kayemikillu.
3	Pilleghqaq taginguuq yuget nagasugnanighllequt ipapignun apeghtuusanun. Ivaghillequt piyukegkameggneng apeghtughistelghutneng nagatepigesnaghnaluki nagaqughyukegkaghhiinateng.
4	Nagasugnanighllequt ipapilleghmun, nagasugyagullequt temnginun ungipaghanun.
5	Iwernga elpek iiwleng nekeggmelluten, nagneghutigu sangwaa piyaghqan ikfiqngughngaaghpek, ungipaqikestaa Pinilghiineng Ungipaneng. Elpek qepghaghtekegkangaten Kiyaghneghem, apeghiighhu qamaglluku qepghaqaq elpenun pisqegkaa.
6	Whanga aghqutkesaghqaaghsimaanga Kiyaghneghmun, tuqulleghqaqa kaasaghtuumaaq.
7	Pilluwaamaaqa pinilghii pilluwalleq, apeghiighaqa kilgaaqulqa, ataasiighmesimanginaqaagunga Ataneghmun.
8	Enkaam taawa Kiyaghneghem utaqiitngwaa whangamnun qaghpanga elqughutngallghem. Atanghem elqughlluku nanqigtistem akileghtughlleqaanga Nanqigtillghem Aghneghani. Whanganginaagpenanga iwernga akileghtughlleqii qamaglluki tamaakut qelanelghiit tagilleghqaaneng.
9	Pinaqellghaagken qamagllukek tagiragkiighi whangamnun.
10	Demas-em piniqsaliisimaa nunam kiyaghtaallgha enkaam unisimaanga, aghulaqumaaq Thessalonica-mun. Crescens Galatia-simaaq enkaam Titus Dalmatia-mun pimaaq.
11	Luke-nginaghhaq whangamnituq. Mark aqfaluku kelqennaken qayughllak kayutkepigtaqa qepghallemni.
12	Tychicus Ephesus-mun kayagsimaaqa.
13	Troas-mellunga unitkaqagka qaasligka Carpus-enkuni. Taginaqegkuvek tagitaghhnakegken. Tagitaghhnaketenllu iimgat iganka, kiyang taakut amiirameng ulimaaghet.
14	Alexander-em siilumeng sangllaghtem elngaatall seghletun pikaqaanga. Atanghem aghyuughnaaghaa tawaten pillghaneng.
15	Elpeklu kelengakluku tawaten pinayukangaten qayughllak ungipaghput ugumikepigtaa.
16	Nanqigtistemun aglaasuwhaaghaqngatnga kitum alngunak mesighaasaghtullghitaanga, yeghlegi uniqaghaatkaqaatnga. Yughaatkaqanka Kiyaghneghmun akinaqefqiita pisqelluki tawaten pillghitneng.
17	Iwernga Ataneq whangamnitkaaguq. Iknaqusiqaqaangallu ungipaqesqelluki iinguniita Pinilghiit Ungipat qamaglluki Gentile-et nagaqiisqelluki. Enkaam Kiyaghneghem yugulikaqaanga tuqutelleghqameng.
18	Atanghem yuguliyaghqaqaanga tamaghhaaneng seghleghem sughugallghaneng, enkaam paqnanangunaan aglaalleqaanga qilagmelngughmun Ataneghpagulleghminun. Ellnganun usuqilleq quunperugllak kenlengunaan. Amen.
19	Ungipaataghhnaketen Priscilla-nkuk Aquila-nkuk, Onesiphorus-enkutlu nengllugutkullghiit suumqaqankanguq.
20	Erastus unegtekaaguq Corinth-mi; qinuyugutanganeng Trophimus unitkaqaqa Miletus-mi.
21	Uksughvagilgan taginaqeghllagi. Eubulus-enkut, Pudens-enkut, Linus-enkut, Claudia-nkut, ilangitallu ugpeqaalgutet ungipaatesqiisi suumqaqiisinguq.
22	Ataneq taghneghaghpenilli, quyaslisillu.
 
