1	Whaten pilleq ipanguuq: Kina alngunak igleghutistenguyukumi ugpeqanun taana qepghaqaq piyukegkaa piniipigtuq.
2	Igleghutista avutngisaghqaaguq, ataasimeng nuliilguyaghqaaguq, nuqenneghtuyaghqaaguq, sumeghtaghaqegsaghqaaguq, yupiinghuyaghqaaguq, upughanghuyaghqaaguq, apeghtughiyaqleguuqlu.
3	Suumestenguyaghqaanghituq, suuglluguyaghqaanghituq iwernga nanglleghtaghyaghqaaguq, qanengnaqigasaghqaaguq, maniyuneghtuyaghqaanghituq.
4	Igleghutistem igleghutngwaaghyaghqaqii mangteghaghmiini, avaqutanillu apeghtughyaghqaqii veghusnaatefqaami qaatkesqelluni.
5	Igleghutista igleghutillgiskumi ellmi katam nengllugutmineng, naten’ngam aflengakelleqaki ugpeqistengi Kiyaghneghem?
6	Igleghutista ugpenghhaanghisaghqaaguq, luuraq qukaayugtepagnayukan enkaam nanqigtellengellequq aghyuughyaghqaaluni Tughneghaghtun.
7	Igleghutista pinitun kiyaghsaghqaaguq ugpeqaanghilngughnun akuzitkesqelluku itagnaghluku. Enkaam seghlequughpagningilleqaat, Tughneghaamllu kayaalqepagningilleqaa.
8	Tawateghpigaq Deacon-etlu pinighluki akuzitkesaghqaagut, ipapighqengngayaghqaagut, wine-meng meghepagyaghqaanghitut, pakigneghuyaghqaanghitutlu manimeng.
9	Pegsaghqaqenghitiit apeghtuusat Kiyaghneghem qayvighqegkii, umyugiitlu seghleghyugisaghqaagut.
10	Igleghutistet nakmiighvagilgameng deacon-kaghqameng qepghaqalilluki liigiknakangit piniitangi yuget. Taagken deacon-ngughtesnakangit.
11	Tawateghpigaq aghnatlu pinighluki akuzitkesaghqaagut, yiillgiyaghqaanghitut, iwernga nuqenneghtuyaghqaagut, ataasiighmesaghqaagutlu sakun tamaghhaakun.
12	Deacon-et ataasimeng nuliilguyaghqaagut, igleghutngwaaghyaghqaqiit avaqutatengllu mangteghaghmiitengllu.
13	Tamaakut deacon-et qepghaqegtat quulvallengyaghqaagut, nalluneqsuknaanghitaatlu ugpeqilleghteng Christ Jesus-kun.
14	Sunanguq qantaghaqun elpenun pilanga, iwernga maaten elpenun latatkanka tamaakut apeghtuusat.
15	Enkaam kimaawimakuma latama liisimakesleqaaten naten ugpeqat kiyaghsaghqaatangi Kiyaghneghem nengllugutanganilnguut. Ellnginguut ugpeqistengi unguvalghiim Kiyaghneghem, aghveghaqetaagut, tunemaagutlu ipapilleghmun.
16	Nalluneqnaghhangunaki ugpeqaput apeghtuusat Kiyaghneghem qayvightekii seghleghllaguutlu ipapestaaghuutlu: Christ-a allgeqaaguq yugusipiguluni, Kiyaghneghem Taghneghagkenka liisimakestii tamaakut ellngan pikii elqughutngatangi, yaqulgetlu esghaqaqaat. Ungipaqegkaaguq nunataghhaani tamaghhaani, ugpeqegkaqaat nunataghhani tamaghhaani, taagken qilagmun mayuutkaguq.
 
