1	Ilakumtaamni, ukut alghiitkii latalleghma elpesinun. Tamaghhaagkenkun latalleghma neqangughtesnaqutkamsi liisimakegkaghpesineng. Sumeghtaghiisqesugamsi tamaakuneng ipapighqellusi.
2	Elpesinun neqamikesuganka agleghnalghiit uuknaliqistet uuknaliqutkegkiit. Neqamikesugaqallu qelghusaq Atanemta Yugulighistem aapqaa apostle-egpesigun.
3	Liigikngwaaghyaghqaqaghsi una: kingulighni aghneghni legasiighwaghtelguyaghqaaguq; tamaakunguut malighqutaqngalghiit seghleghnun piyukegkameggnun. Legasiighwaatkelleqaat Kiyaghneghem akequsaa,
4	whaten pillequt, “Jesus akeqikaaguq taginqiglleqniluni. Naagu? Ima sivuneput tuqulaghaatellghitneng, paninang sangwaa qamaglluni almesiqaqaa nunam piinlillghaneng.”
5	Nakmiiqaagut avelghasingwaaghnaluku una ipapilleq: neghighluku Kiyaghneghem akuzitmikun ulimakaqaa qilaga, ulimakaqaallu nuna meghmeng, meghqunllu.
6	Taagken Kiyaghneghem meghmeng ulevesluku nuna naafqegkaqaa.
7	Iwernga taaggun akuzitkun Kiyaghneghem aflengakaqii qilagallu nunallu naafqesaghqaaluki keneghqun. Aflengaknguut kenlanga aghneghanun nanqigtillghem. Tawanillu aghneghmi naafqelleqii yuget avelghasingwaaghikat ellmineng.
8	Ilakumtaamni, puygugpenaan una! Ataneghmi aghneq ataasiq thousand ayumiqullghestun ayuquq, thousand ayumiqullghet ataasitun aghneghtun ayuquq.
9	Ataneq egnaanginneghituq akequsani piyaghqaaluku, ilangita yuget sumeghtaghallghistun. Yeghlegi nekeggmetutaqiisi qayughllak kina alngunak iflayugunghilkanga. Itupill tamaghhaan yuuk avuteghqesqesugaa seghleghqellghitneng.
10	Iwernga Aghnegha Atanghem tagillequq teglegniightetun. Tawani Aghneghmi qilaga aviighusaghqaaguq eftughuuteghllagmeng. Sangwaat qamaglluteng qilagamelnguut kenghem ughuglleqii. Qamagllutengllu nunamelnguut paneghllequt.
11	Qamaglluteng tamaakut ughugyaghqaatangitneng, elpesi yugni natelnguunaqetsi? Kiyaghtaallesi pelungillit, Kiyaghneghmunllu ayuqlit,
12	utaqiimalusi Aghneghanun Kiyaghneghem. Pinaqellghaghsi qamaglluku pinitun pitek aghneq tagiragkiighesqelluku. Tawani aghneghmi kenghem naafqelleqaa qilaga, maatneghemllu ughuglleqii sangwaat qamaglluki qilagamelnguut.
13	Iwernga whangkuta utaqiinguukut Kiyaghneghem akequsaqegkaaneng. Pikaaguq nutaghameng qilagangllaghlleqniluni nutaghamengllu nunangllaghlleqniluni. Tawani elqughutngalghiinginaat kiyaghllequt.
14	Enkaangam ilakumtaamni, utaqiimalusi tawavek Aghneghmun pinaqellghaghsi qamaglluku pelungiteklu afkuyiiteklu Kiyaghneghem esghaamallghani. Nekeggmeteklu Ellngani.
15	Sumeghmikiteggu Atanemta nuqetutillgha elpesineng yugulillengesqeqaghllusi. Piniqegkamta ugpeqaalgutemta Paul-em aapqaqii taakut ataasit lataaqngamisi peghqinellelighluni Kiyaghneghtameng.
16	Latatkegkaqii tamaakut qamaglluki latamikun. Nalighneghi Paul-em latangan liigikneghlluguut. Yuget liigikellepagilnguut, ugpeqillepagilnguut allangughtaqiit sameng pisiitangi latanganilnguut. Tawatenllu piiqiit ilangi Akuzitet Igaqegkat enkaam naafqengnguut ellmeggneng.
17	Ilakumtaamni, liisimakutegpesineng saaqutangi qaatkusigalnguut liilightuusanun, kelengatek. Aghulaqutestegpenasi anaggutngalghiinun apeghtughillghitnun. Tawaten pikufsi malghuklinaanghitusi ugpeqegkaghpesineng.
18	Iwernga nagneghtek wataqaaghaq liisimakluku Jesus Christ-a, Ataneghput, Yugulighistevut, nagneghteklu wataqaaghaq piniqellghakun. Enkaam Christ-a usuqelteggu, quulvaalteggu maaten, quunperugllaklu! Amen.
 
