1-2    Tughaaghyalghiimeng Jerusalem-emun, kaatkat Bethphage-munllu Bethany-munllu, Mount Olives-mi. Taagken Jesus-em kayagtekakek maalghuk maligsaaghtegni nemun pisqellukek. Pikakek, “Kaataghesnaquftek esghaghlleqaghtek donkey-ghaq petugngalghii kitum alngunak igleghutkumangilkanga. Itemulluku taginnakesek.
3	Kitum alngunak aaptekangistek whaten, ‘Sanaqestegnegu?’ ungipaannakesek, ‘Atanghem atuqsugaa. Taaqaghesnaqumigu veghutesnaaghaa.’”
4	Enkaam nemun kaallutek tumenilluku esghaqaak donkey-ghaq petugngalghii mangtegham amigan tungangakun. Itemsimaluku
5	yuget nekevghataaghullghiit tawani aaptekagket, “Sangan itemutestegnegu donkey-ghaq?”
6	Kiimsiqiik Jesus-em apeghtullghatun enkaam yuget nepiighutkagket.
7	Jesus-mun kaatulluku donkey-ghaq, qaasliit atkuyaatek teghikusam qaayngakun lliyagneki, Jesus uuglluni igleghtekaq.
8	Tamaakut yulghutet igleghullghiit tumetgun saaghquqiit qaasliit atkuyaateng, ilangit avayameng ququngalegmeng ikutaqluteng tumet saaghqughvikegkiit.
9	Jesus-em sivunganilnguutlu kingunganilnguutlu akilghuutkat, “Usuqnaghhalek Kiyaghneq! Kiyaghneghem quyasligu tagilghii aatghakun Atanghem!
10	Kiyaghneghem quyasligu tagilghii ataneghpagullgha sivunemta David-em! Usuqnaghhalek Kiyaghneq qulighpigaghmelnguq qilagmi!”
11	Jesus kaalluni Jerusalem-emun, aglaqaq Temple-mun. Tawani sangwaa qamaglluku yuvghiiqaa. Whanikungulghii, kelqelluki qula maalghuk siipneqluku maligsaaghteni aglaqaq Bethany-mun.
12	Unaamingani, Bethany-meng uteghniitkelluku Jesus iyataqaq.
13	Uyavaneng esghaqaa figs-em uqfiga ququngaghtuqaq, enkaam esghaghyaghtuqaa figs-elgunayukan. Kaasaqminigu ququngaraaghinaaftuq, qayughllak salin figs-et piisugniilnguut.
14	Jesus-em uqfik pikaa, “Allamengllu kitum alngunak figs-etughviknaanghitaaten!” Maligsaaghtengita nagatkaat.
15	Kaasameng Jerusalem-emun, Jesus, Temple-mun pikaq. Tawani aanesquqii tukfightulghiitlu akilpegalghiitlu. Manimeng naveghqughtet tipelngit ulleghquqii, aqumutiitlu qawaagmeng akilpegaghtet.
16	Nangaqaghsaghqaananightestekiillu kinkut alngunak sameng tugumiilget Temple-em manughaakun.
17	Taagken apeghtuqii yuget, “Kiyaghneq pikaaguq Akuzitni Igaqegkani, ‘Mangteghaqa, yughaghviguyaghqaaguq tamaghhaanun yuganun nunam.’ Iwernga elpesi iighaghvigughtaghsi wayaghniightenun!”
18	Chief priest-etlu, apeghtughikayugetlu Liilightuusaneng nagaqughluku tawaten pillgha, akuzimghhutkegkaat naten tuqutelleghqameng, naqam alikumaan. Alikegkaat, qayughllak qamaglluteng yulghuteghllaget saghiighayagutngukangit apeghiillghi.
19	Ighivgaghyagu Jesus-enkut maligsaaghtekullghiit aghulaqegkat Jerusalem-emeng.
20	Unaanguluku igleghutkelluku esghaqaat figs-em uqfiga palighwaaghumalghii akughhaghminun kenlanga.
21	Peter-em esghaghluku neqaatkaa Jesus-em pillgha. Enkaam pikaa, “Apeghtughista, ii-i, figs-em uqfiga ineghtengngwaaqan palighwaaghumaaq.”
22	Jesus-em pikii, “Ugpeqiteggu Kiyaghneq.
23	Ipa ungipaatamsi, kitum alngunak malghuklillngunani ilumikun, ugpeqegkumikillu akuzitni piyaghqaatangi, una naayghaq whaten pikumigu, ‘Kelliinun aatghi,’ taawa apeghiighyaghqaaguq ellnganun.
24	Enkaam ungipaatamsi: sangwaa alngunak aklukegkaghsi yughaatkegkufsigu ugpeqluku allgeghsaghqaqutsi, taawa allgeghlleqaghsi.
25	Nekevneghpesini yughaghnalusi, seghevutaqiteki seghletun pistesi, enkaam Atagpesi qilagmelnguum seghevulleqii seghleghqellesi.”
26	Iwernga seghevutinghilkufsi, talwa Atagpesi qilagmelnguum seghevunnaanghitii seghleghqellesi.
27	Jesus-enkut maligsaaghtekullghiit kaanneqigtekat Jerusalem-emun. Jesus igleghsimaluku Temple-em manughaani, chief priest-etlu, apeghtughikayugetlu Liilightuusaneng, Elder-etlu takuluku
28	aaptekaat, “Saam pilleghqaakun aanesqughsiki akilpegaghtet? Kitum qelellghakun tawaten pinguzin?”
29	Jesus-em kiimsiqii, “Ungipaalleqamsi kitum qelelghakun tawaten pikaatka kiimsiqufsinga.
30	John-em paaptaayeghillgha Kiyaghneghmeng pingwaa, nalighmeng yugneng? Ungipaatengnga.”
31	Ellmeggneng akuzimghhutkat, “Kiyaghneghmeng piknikumteggu, pilleqiinkut, ‘Sangan’ngam ugpeqenghisteggu John?’
32	Yugneng piknikumteggu yuget anguyiilleqiinkut.” (Alingegkat yugneng, qayughllak yuget qamaglluteng ugpeqngukangat John uuknaliqistengutanga.)
33	Enkaam Jesus kiimsiqaat, “Nallukaghput.” Jesus-em pikii, “Whangallu ungipaannaanghitamsi kitum qelellghakun tawaten pikaatka.”
 
