1	Taagken Temple-meng nagaqughaqa iglagtulghii ma, ungipaaskangi maaghraghvinlek yaqulget, “Kuuvyaghtughteki nunamun maaghraghvinlek sagneghet Kiyaghneghem sakraalleghllagi!”
2	Enkaam sivuliim yaqulgem sagneni kuuvyaghtughaa nunamun. Taagken seghlepestaaghllaget aqnighnapiglleghhiit pupiget piitquutut nalluniillengegkanun teghikusalluugmeng. Tamaakunguut maniguutkat nangaghneghanun.
3	Tuunglighhaan yaqulgem sagneni kuuvaa kelliinun. Taagken kellii aawatun tuqukam yugem lliighluni, enkaam qamaglluteng unguvalghiit kelliini tuqulaghaatut.
4	Pingayiitangita yaqulgem sagneni kuuvaa kiigwnunllu, sengngununllu meghnun enkaam aawughquutut.
5	Nagaqughaqa igleghutilghii meghneng yaqulek pilghii, “Kaay, Agleghnalghii Kiyaghneq, elpenguuq maaten kiyaghlleghhii, elpenguuq quunpeng kiyaghlleghhii! Nanqigtilleghtenllu aghyuughilleghtenllu elqughutngaat.
6	Yuget tuququqaqiit yugten, uuknaliqistetenllu, enkaam meghyaghqalitaten aawmeng. Tawaten aghyuughyaghqaaluteng ellmeggneng allgeghtekaqaat!”
7	Taagken nagaqughaqa aghqefigegneng ma pilghii, “Aa-a Ataneq, Kiyaghneq Aghtughyaghqaanghilnguq! Ipanguutlu elqughutngaatlu nanqigtilleghqaghten!”
8	Estamiitangita yaqulgem saghneni kuuvaa siqineghqun enkaam Kiyaghneghem siqinghem kenghanun paneghtestii yuget.
9	Siqinghem uguqnaghllagan paneghtestii yuget. Enkaam sanguughteghllagaat aatgha Kiyaghneghem, igleghutistengutanganeng tamaavek seghleliilleghllagnun. Avuteghqenghitutlu, usuqenghitaatlu Kiyaghneghem aangelleghllaga.
10	Tallimiitangita yaqulgem sagneni kuuvaa teghikusalluugem umiilgusiin aqumutagkenkun, enkaam ataneghpagullgha mamleghqwaagaa. Yuget ikfiqem uluteng amqeghqughiit.
11	Sanguughteghllagaat Kiyaghnegha qilagem apalluqluku aqnighqelleghmeggnengllu pupigtaalleghmeggnengllu. Avuteghqenghitutlu seghletun pilleghmeggneng.
12	Aghvinliitangita yaqulgem sagneni kuuvaa kiiwllagegnun Euphrates-egnun. Kiiwek pateghtuk yataaghqunnaluki tuumkaghqameng umiilget tagilghiit asivaghmeng.
13	Taagken esghaghanka pingayut nukeggnalghiit tughneghaat frog-esugnilnguut. Aanut qaanghitneng dragon-em, teghikusalluugem, uuknaliqistesighwaaghemllu.
14	Taakut tughneghaat allaaghlluwhaghtikayuguftut. Aghulaqut umiilgitnun nunataghhaan tamaghhaan qerngughhnaluki pilluwamun aghneghllagani Kiyaghneghem Aghtughyaghqaghhaanghilnguum.
15	Ataneq piiq, “Nagataghtek! Taginguunga teglegniightetun! Quyanaghtuq teghhumalghii, aatkani piiftengngwaaghluki ayuqegkangi. Enkaam igleghhnaanghituq amsikaghmi, kayngusaghaannaanghituqlu tesqagani yuget esghaqumegteggu!”
16	Taagken tughneghaat qerngughtiit umiilget Armageddon-mun. Tawaten Hebrew-ghmiistun atillgha ayuquq.
17	Taagken maaghraghvinliitangita yaqulgem sagneni kuuvaa eslakun. Temple-mi umiilgusigneng aqumutaghllagegneng iglagtupiglluni ma piiq, “Apeghiightuq!”
18	Taawa nighwaagpagtaghtuq, tengngaagtaghtuq, kallituq, nunallu ufsuguteghllagtuq. Taana nunam ufsugutelleghllaga seghlelleghpigaaguq Kiyaghneghem yungllaghyuggallghaneng.
19	Neghllak pelleghtuq pingayughqelluni. Nunatlu neghllagit qamagtengngwaaghluteng naavuutut. Kiyaghneghem neqamikii Babylon-eghllagem seghleghqellghi. Enkaam meghestaa wine-a qayuusimelnguq sakritelleghllagmineng imaqelghii.
20	Qamaglluteng qiighqat aviighuquutut, qamagllutengllu naayghat kaavuutut.
21	Kaftekragrugllaget 100 uqigtutkavzilghiit qilagameng ifkaquutut yugnun. Enkaam tamaakut yuget sanguughteghllagaat Kiyaghneq apalluqluki kaftekragrugllaget. Taana seghleliilleghllak seghlepigulghii.
 
