1	Taakwaningani Jesus esghaghteslaataqaq maligsaaghteminun Naayvami Tiberias-mi. Whaten esghaghtestekaaguq.
2	Ilanginguq maligsaaghtem qerngaghmetkat naayvami. Simon Peter-enkunguftut, Thomas-enkut (aatghan aallgha Malghi), Nathanael-enkut, Cana-meng pi Galilee-melngughmeng, Zebedee-mllu ighneghqek, alla maalghuk maligsaaghtek.
3	Simon Peter-em pikii, “Iqalliniighyaghnaqunga.” Pikaat, “Maliggnaqamken”. Enkaam angyakun kelluteng unulqusiq iqalluggnaqutkegkaayalghiit, iwernga pikengumangitkat.
4	Aghtaghaghaqaallu maligsaaghtet esghaqaat Jesus nekevghalghii esnemi, iwernga kinangutanga nallukegkangat.
5	Jesus-em pikii, “Ilakumtaamni, iqalluggneghitsii?” Kiimsiqaat, “Nakaa”.
6	Pikii, “Ateghteggu negaghpagsi angyaghpesi aghenqigneghakun, enkaam pikengellequsi.” Pisqellghatun pikat. Naapqaghighllakat repall negaghpak qaakneghmeng aghtuqaat angyamun.
7	Maligsaaghtem Jesus-em piniqegkaan pikaa Peter, “Atanghuuq!” Simon Peter-em nagaqughyamigu pilugugluni qetgeqaq meghmun. (Peter amsikaghtekaayalghii qepghaghnaluni.)
8	Maligsaaghtet angyamelnguut esnamun qamuqaat naapqaghiighngalghii negaghpak. Awavantepanghilnguut quutmeng, entaqun 100 yards uyatutkalghiit.
9	Maligsaaghtet uuglleghaasalghiimeng quutmun esghaqagket aniighwtekak kenghek, iqallugmeng ugkelgek. Taawallu neqekrangllalguftuq.
10	Jesus-em pikii, “Tagitek iqallugtaghpesineng.”
11	Enkaam Simon Peter angyamun uuglluni sayukaa negaghpak quutmun. Taawanguq 153-nguftut iqallugpaghqughllaget naaptekat, naqamllu negaghpak piigumangilnguq.
12	Jesus-em pikii, “Neghyaghtughtek.” Nalighhiiniita maligsaaghtet aapneghmeng tetukaat kinangutanga, liisimakluku Atanghutanga.
13	Jesus-em tuguluku neqekrangllaq tunquqaa ellngitnun, iqallugetlu tawaten pikii.
14	Taana pingayiitkegkanga Jesus-em esghaghtestellgha maligsaaghteminun, unguvaghtestelleghmi kingunganeng.
15	Taaqsameng neneghmeng Jesus-em aaptekaa Simon Peter, “Simon, ighnegha John-em, piniqataghaghsingaa ukuneng?” Kiimsiqaa, “Aa-a Ataneq, liisimakaghpenga piniqegkemken.” Jesus-em pikaa, “Neghqiki penniighaghaanka.”
16	Alla Jesus-em aaptekaa, “Simon, ighnegha John-em, piniqsingaa?” Kiimsiqaa, “Aa-a Ataneq, liisimakaghpenga piniqegkemken.” Jesus-em pikaa, “Aflengakiki penniighenka.”
17	Pingayiitkun aaptekaa, “Simon, ighnegha John-em, piniqsingaa?” Peter seghleghyukaq, qayughllak Jesus-em pingayuneng aaptekanga, “Piniqsingaa?” Peter-em kiimsiqaa, “Ataneq, liisimakan sangwaa qamaglluku. Liisimakaghpenga piniqegkemken.” Jesus-em pikaa, “Neghqiki penniighenka.
18	Ipa ungipaatamken, nukalpigaaluten elpeneng tafsiluten navek piyukelleghpenun piiquten. Iwernga nanevgaquvek, iiggeten kevegluki, kitum tafsiluten aglaalleqaaten takuyukegkaqenghilkegpenun.”
19	Tawaten pilleghmikun Jesus-em ungipaatnguftaa Peter naten tuquyaghqaatanga, enkaam tuqulleghmikun quulvaghyaghqaa Kiyaghneq. Taagken Jesus-em pikaa Peter, “Maligtinga.”
20	Peter-em qiivluni esghaqaa maligsaaghta Jesus-em piniqegkaa maligullghii. (Taananguuq maligsaaghta ayaqightekaq Jesus-kun neghuutnguluteng aaptikaq, “Ataneq, kitum uveghpagunnaqaten?”)
21	Peter-em esghaghluku taana maligsaaghta, aaptekaa Jesus, “Ataneq, ellngangam salleqa?”
22	Jesus-em kiimsiqaa, “Kiyaghtesukumkun kenlanga tagillemnun, agghitkesaghqaqenghitan elpek. Maligtengnginaghnga.”
23	Enkaam ugpeqani ungipaq mingitkaq, taana maligsaaghta tuqunaanghinniluku. Iwernga Jesus-em pimangitaa tuqunaanghinniluku. Whaten pikaaguq, “Kiyaghtesukumkun kenlanga tagillemnun, agghitkesaghqaqenghitan elpek.”
24	Ellnganguuq maligsaaghta aapghiiqelghii tamaaken pilleghneng, igaquqaqiillu tamaakut. Liisimakaput aapqii ipanguut.
25	Uglaapigtut igaqullghilnguut Jesus-em pikii. Igaquqaayaqumeng qamaglluteng sumemni entaqun iingunaghmi nuna llivigiinnayaghaa igalghuteghllagnun.
 
