1	Ugpeqaalgutemni, naangniitkun ungipaasuwamsi, “Quyamaaqitek Ataneghqun!” Qinuyagusigatunga ungipaanneqiggnemsi latatgun igaqegkamneng sivunghani, enkaam ilallequq paqniitelleghpesinun.
2	Kelengalusi seghletun pikayugneng, tamaakuneng qikmineng, yuguut sagiqutilghiit kepfikesqelluki yugusit.
3	Whangkutanguukut ugpeqani circumcise-epiiwaaqani qayughllak manigughaqaghput Kiyaghneq Taghneghagkenkun, usuqaqaghputlu Christ Jesus. Neghyungigatukutlu Kiyaghneghmun piliitesqelluta whangkuta katam sallemteggun.
4	Kina alngunak Kiyaghneghem piliisaghqaqsaqagu ellngan katam sallghakun, whanga piyaghqaayaghtunga. Yuget tawaten piyaghqaayaqata whanga wataqaaghaq pinayaghtunga ukut apalluqluki:
5	Circumcise-ekaqaatnga pingayuneng inglulek aghneq atughyamkun kingunganeng allgelleghma. Israel-eghmiineng pinguunga, ramkenganeng Benjamin-em. Hebrew-piiguunga, angayuqagkallu Hebrew-nguuk. Malighqutaqngaghllagtunga Jewish-et Liilightuusiitnun, tamaaken apalluqluku Pharisee-ngughtunga.
6	Sagiqepigllunga amyuqetaatkegkaqanka ugpeqat. Qaatkengngwaaqaqanka Jews-et Liilightuusiit repall anaggutelleghmun avutngitkaagunga.
7	Iwernga tamaakut allgeghtekaqnikaqsaqenka iflamaanka apalluqluku Christ-a.
8	Ipa sangwaat qamaglluki iflamaanka apalluqluku megnunaghtulnga liitngwaallemneng Christ Jesus, Atanqa. Ellnga apalluqluku sangwaat qamaglluki egsimaanka. Esghaghanka mallastun ayuqluki allgeghteqeghnaluku Christ-a,
9	ilatngwaaghtungallu ellnganun. Ugpeqnaniimaaqa whangamneng pinighnaqelleq qaatkutellemkun Kiyaghneghem Liilightuusaanun. Yeghlegi liisimakaqa Kiyaghneghem pinightestaqaanga qayughllak ugpeqegkegka Christ-a. Una pinilleq Kiyaghneghmeng ayuquq, yuget allgeghtaqaat ugpeqilleghmegteggun Christ-ameng.
10	Piyukelleghllakaqa, liinnaluku Christ-a, nanghiighnalukullu aghtughyaghqaanghillgha unguvaghtellghan; ilannalungallu ikfiqellghanun, ellngatunllu lliighyaghqaalunga tuqullghani.
11	Tawaten pikuma, Kiyaghneq sighimakaqa whangallu unguvaghtesqellunga tuqulleghmeng.
12	Whaten pingunghitunga, “Christ-atun lliighumaanga nalighmeng Christ-atun kiyaghtaqunga quunpeng.” Iwernga pinaqellghaqa qamaglluku atuqngwaaqa Christ-am piyukellghatun lliighnalunga atuqnalukullu pisqesullgha whangamnun.
13	Ugpeqaalgutemni, sumeghtaghiigatunga kayaalqelghagtuumaniluku. Iwernga ataasiq piiqaqa, puyguluku sangwaa tunutemnilnguq sivutmiighnaqutkaqunga kaannaluku sangwaa sivumnilnguq.
14	Enkaam taklaghruketun kilgaaqunguunga kayaalqiisiqnaluku akileghtuusaq, Kiyaghneghem tuqluutkaanun pamavek Christ Jesus-kun.
15	Tawaten sumeghtaghanghilkufsi, Kiyaghneghem liigikesnaaghii sumeghtaghallesi anaggutngalghiit.
16	Una megnunapigtuq, nagneghutelteki kiyaghtaalleput maliglluku ipapighqelleq liitkaghput.
17	Ugpeqaalgutemni, usputaqlunga maligtengnga. Esghapagluki ilangillu kiyaghlleghhiit whangamtun.
18	Sivunghani uglaghngaan ungipaataataqaqamsi, maaten ungipaannaqlaataghamsi qunituumaghma. Uglaapigtut kiyaghlleghhiit anguyaguluteng Christ-am tuqullghaneng qaquurakun.
19	Suumqaqiit yugusimeng piyukellghit kiyang, Kiyaghneq avelghaghluku. Kaynguyugusighqaqsaqeteng aangaayugusiqaqiit. Sumeghtaghaatkaqaat nunamelngughhiinaq kiyaghtaalleghteng enkaam naafqellengyaghqaagut hell-mi.
20	Iwernga ugpeqani whangkuta qilagmiinguukut. Enkaam utaqangwaaghput yugulighista, Ataneq Jesus Christ-a, ukigyaghqaq whangkunnun qilagmeng pamaken.
21	Tagikumi allangughsaghqaqii kayaalnguut, tuqumun ayuqelghiit yugusiput. Unguvaghtekatun yugusimitun lliighsaghqaqii aghtughyaghqaanghilleghmikun. Taaggun ataasikun aghtughyaghqaanghilleghqun igleghusaghqaaghlleqaa sangwaa qamagtengngwaaghluku.
 
