1	Taagken ilangi Pharisees-etlu Sadducees-etlu tagikat Jesus-mun anagniilqavigighnaluku. Enkaam allaaghlluwhaghtisqegkaat esghaasighqaaluku aghtughyaghqaanghillgha Kiyaghneghmeng pingutanga.
2	Iwernga Jesus-em kiimsiqii, “Siqineq tevighyaghtungestanghani esla kavighrugunghani piiqusi, ‘Unaami pinighnaquq.’
3	Siqineq piitekestanghani qilaga kavighrugunghanillu qilagiinghanillu piiqusi, ‘Aghneghmi esla seghleghunaquq.’ Esghapagluku qilaga liisimakaqaghsi esla natennaqutanga. Iwernga esghapaneghpesiki sallghet aghneghni maani liigikepagningitasi sameng pisiitangi.
4	Aghneghem uum yugi seghleghqumanguut, ataasiighneghilnguut Kiyaghneghmun, naqam allaaghlluwhaghtitesqut whangamnun. Yeghlegillu! Taananginaghhaq allaaghlluwhaghtilleq esghaghlleqaghsi Kiyaghneghem allaaghlluwhaghtillgha Jonah-mun.” Taagken Jesus-em unilluki aghulaqegkat.
5	Maligsaaghtekullghiit inglunganun naayvam kaalluteng, maligsaaghtet piyalghiimeng puygumalghiit neqekrangllameng kelqegpenateng.
6	Jesus-em pikii, “Kelengalusi Pharisees-etlu Sadducees-etlu yeast-angitneng.”
7	Ellmeggneng akuzimghhutkegkaat, “Tawaten piiq qayughllak kelqenghilnguukut neqekrangllameng.”
8	Jesus-em liisimakegkangi sameng pitangi enkaam pikii, “Elpesi yugni, ugpeqilleghqestaapiguusi! Sangafsi neqekranglliinnitsi?
9	Taawa liigikigatsii? Neqamikenghistekii tallimat neqekrangllat aavguqanka 5,000 yugnun, qafsin’gutangillu pasketet siipneghmeng imiqasi esleqaghaghlluki?
10	Taakutlu neqamikenghistekii maaghraghvinlek neqekrangllat 4,000 yugnun neghestekanka, qafsin’gutangitlu pasketet siipneghmeng imiqasi esleqaghaghlluki?
11	Naten sangan liigikenghitesteggu neqekrangllaanghilnguq akuzitkegkegka? Kelengalusi Pharisees-etlu Sadducees-etlu yeast-angitneng!”
12	Taagken maligsaaghtet liigikegkaat sameng piiqutanga. Yeast-angunghiteftuq neqekrangllamelnguq kelengasaaghutkegkaa, iwernga kelengasqaqeftii apeghtuusiitneng Pharisees-etlu Sadducees-etlu.
13	Taagken Jesus kaasami tunganganun Caesarea Philippi-em, aaptekii maligsaaghteni, “Yuget kinanguniiqatgu Ighnegha Yugem?”
14	Kiimsiqaat, “Ilangi piiqut John-nguniluku Paaptaayesta, ilangita Elijah, paninang ilangita Jeremiah-nguniiqaat nalighmeng naliit uuknaliqistet.”
15	Aaptekii, “Elpesimi kinanguniiqestengnga?”
16	Simon Peter-em kiimsiqaa, “Christ-anguuten, Ighnegha unguvalghiim Kiyaghneghem.”
17	Jesus-em pikaa, “Quyastellelguuten, Simon, ighnegha Jonah-m! Qayughllak yugmeng liisimangitan, Atama qilagmelnguum elpenun liitestekaqaa.
18	Enkaam piimken, Peter-nguuten, Uyghak. Whagun uyghagkun nekefleqaqa yughaghvika, tuqullghem aghtughyaghqaanghillghan kayaalqesaghqaqenghitngwhaaghaa.
19	Elpenun tuunelleqanka key-ngi Ataneghpagullghan Qilagem. Sangwaa alngunak asightekuvgu nunami whani, asighsaghqaaguq qilagmillu. Sangwaa alngunak itemuskuvgu nunami whani, itemusaghqaaguq qilagmillu.”
20	Taagken Jesus maligsaaghteminun apeghtesnanighwaaqaq kitumun alngunak Christ-anguniluni.
21	Taagken kenlanga Jesus-em liigikesnaqegkii maligsaaghteni, Jerusalem-etepestaaghyaghqaaniluni, tawani allaaghhiinakun ikfiqesleqniluni Elder-enun, chief priest-enun, apeghtughikayugnunllu Liilightuusameng. Ungipaatkii tuqusaghqaaniluni taagken pingayaani aghneghem Kiyaghneghmun unguvaghsaghqaaniluni.
22	Peter-em iqitulluku aghyuuniiqaa, “Ataneq, Kiyaghneghem pisnaanghitaaten! Tawaten pinaanghituten!”
23	Jesus-em qiivluku Peter pikaa, “Tughneghaq, iqiten whangamneng! Amigighaghpenga, qayughllak sumeghtaghallghen yugem sumeghtaghalqaa, Kiyaghneghem sumeghtaghalqenghitaa!”
24	Taagken Jesus-em maligsaaghteni pikii, “Kitum alngunak maligsukuminga, ellmi katam piyukelleni peglluku, qaquurani uyamigluku maligllinga.
25	Qayughllak kitum alngunak unguvalleni ellminun katam piknikumigu iflayaghqaqaa. Kitum alngunak pegtekumigu unguvalleni whanga apalluqlunga allgeghlleqaa.
26	Sangwaangam yugem pinighqusiqelleqagu piliilluku nunaghllak, iflakumigu unguvasigni? Taawa avangituq veghtusighqameng unguvasigminun.
27	Aapghanka tamaakut elpesinun qayughllak Ighnegha Yugem tagiyaghqaaguq Atamineng aghtughyaghqaanghillelighluni yaqulegtuumaghmi. Taagken tamaghhaa yuuk nallangightughlleqaa apeghiighutellghatun.
28	Ipa ungipaatamsi, whaanlenguut ilagpesi unguvalleghmeggni esghaghyaghqaqaat Ighnegha Yugem tagilghii Umiilguluni.”
 
