1	Sabbath-a alpagyan Mary, Magdala-ghmii, Mary-llu naanga James-em, Salome-llu, tepengllaasingegkat Jesus-em yugusii angighhnaluku.
2	Sivuliim aghneghani santillghem, unaangupiglluku siqineq piitekestaaluku lliveghtekat.
3	Tumemi taakwani aapqughwaaghutkat, “Kitumngam ullghitaghtaannaqinkut uyghagllagmeng lliivghem paaynganilngughmeng?”
4	Taagken sivugsalghiimeng uyghagllak awitngwaaghluni ayuqeftuq.
5	Lliveghmun iteghluteng esghaqaat nukalpigaq qatelghiimeng atkuyaalek aqumgalghii aghenqigneghani. Aghnat elngaatall saghiighayukat.
6	Nukalpigam pikii, “Saghiighayugpenasi, liisimakamsi ivaangwaaghsi Jesus, Nazareth-eghmii, qaquuraqaayalghii. Whaanneghituq, unguvaghtestekaaguq! Esghaqaghtegguqun, whagun llikaqsaghaat.
7	Ungipaasaghtughteki maligsaaghtengi, Peter-llu, aga Galilee-mun sivullgaaghumaaq pinaqnilleghmitun. Taagani esghaghlleqaghsi.”
8	Aanluteng anagniiqat lliveghmeng, qayughllak kukragyugumaghmeng alingruughulghiit, repall ungeleglluteng. Talwa kina alngunak sameng pimangilkangat, qayughllak alingruughulghiit.
9	Sivuliim aghneghani santillghem, unaangupiglluku Jesus unguvaqaalghii tuqulleghmeng. Aliighviksuwhaaqaa Mary, Magdala-ghmii. (Aghnameng taagken aanestekaqegkangi maaghraghvinlek tughneghaat.)
10	Ungipaasaghtuqii ellnganisalghiit qivghumaluki, qiyamaluki.
11	Iwernga ungipaasisteng Jesus unguvaamaniluku tuqulleghmeng, ellminunllu esghaamaniluku ugpequmangilkangat.
12	Taam kingunganeng Jesus-em allanguluni aliighvikegkakek maalghuk maligsaaghtegni, navek pimalukek.
13	Uteghnighlutek ungipitkaqsaqangik ilatek iwernga ugpequmangilkegket.
14	Taam kingunganeng Jesus-em aliighvikegkii qula ataasiq siipneqluku maligsaaghteni neghuusimaluki. Aghyuuqii ugpeqinghitellghitnengllu aygughikellghitnengllu esghaatkat ellmineng unguvaghtestelleghmi kingunganeng.
15	Pikii, “Aghulaqlusi nunataghhaanun tamaghhaanun ungipaqiteki Pinilghiit Ungipat tamaghhaanun yugnun.
16	Kina alngunak ugpeqilghiillu paaptaayelghiillu yugulillengyaghqaaguq. Iwernga kina alngunak ugpeqinghilnguq aghyuullengyaghqaaguq seghleghqelleghminun.
17	Ugpeqat allaaghlluwhaghtillequt liigikesqelluku aghtughyaghqaanghilleghteng Kiyaghneghmeng pingutanga. Enkaam atemkun aanesqughlleqiit tughneghaat yugneng; akuzillequt allastun ulustun;
18	tugusaghngaaghmeng nemeghyameng, nalighmeng meghyaghngaaghmeng tuqunalghiimeng sanaanghitut; qinuyulghiit saafneghmegteki naallghutaqellequt.”
19	Atanghem Jesus-em maligsaaghteni aleghquneghmeng taaqsaki, Kiyaghneghem mayughtestekaa qilagmun, enkaam aqumegkaq Kiyaghneghem aghenqigneghakun.
20	Taagken maligsaaghtet aghulaqluteng tamanganun ungipaqikat Pinilghiineng Ungipaneng. Atanghem qepghalgusiqii, ipapighqestekaallu ungipaq allaaghlluwhaghtistelleghmikun. Amen.
 
