1	Sabbath-em kingunganeng, aghtaghaghaqaallu sivulighmi aghneghani santillghem, Mary Magdala-ghmii, ilangallu Mary-m, lliveq esghaghyaghtuqaak.
2	Tawani pilleghmi nuna qapragllakaq qayughllak Atanghem yaqulga qilagmeng ukikaq. Lliivghem paayngan uyghaga ullghitaghtaghluku aqumegkaa.
3	Esghaqaaluni nighugpaguullghiistun nighugtutkaghmi, aatkiillu qatelghiit anigustun.
4	Kelengakistet yaqulegmeng alingruuqat repall ungeleglluteng, tuqukastunllu lliiqat.
5	Iwernga aghnak yaqulgem pikakek, “Alingegpenatek. Liisimakamtek Jesus ivaghaqaghtek, qaquuraqaayalghii.
6	Whaanneghituq; unguvaamaaq pinaqnilleghmitun. Tagitek, esghaghyaghtughtegnegu lliviksaqanga.
7	Enkaam ungipaatqaghsaghtughtegneki maligsaaghtengi unguvaamaniluku tuqulleghmeng, agallu sivullgaaghumaaq Galilee-mun. Taagani esghaghlleqaghsi! Taawa ungipaatamtek.”
8	Enkaangam tawaninginaq lliveghmeng aghulaqegkak, alingumaagmeklu quyaghllagumaagmeklu, ketanqusnaq ungipaasaghtuqiik maligsaaghtengi.
9	Jesus-em aliighaghfiklukek pikakek, “Nekeggmelleq elpetegnilli.” Enkaam taakuk aghnak takuluku, itegii nuqneqluki maniguqaak.
10	Taagken Jesus-em pikakek, “Alingegpenatek. Ungipaasaghtughtegneki malighsaaghtenka anglegusiitkanka, Galilee-mun’nguq aglaghlit taaganinguq esghaghlleqaatnga.”
11	Aghnak igleghsimalukek, lliveghmelnguut ilangi kelengakistet Jerusalem-emun iteghluteng, chief priest-enun aapqaat qamaglluku tamaana apeghiiqaq.
12	Enkaam chief priest-etlu, siivanlleghetlu qerngughlluteng agghitkat. Taagken maniliteghllagluki pilluwaghtet,
13	pikiit, “Ungipaannakesi yuget, ‘Unugmi qavaasimaluta maligsaaghtengita tagiluteng teglegumaat yugusii.’
14	Governor-em nagaquumakagu whangkuta aleghqughlleqaghput enkaam seghleliillengnaanghitusi.”
15	Kelengakistet mani tuguluku pisqelleghmegestun pikat. Enkaam whavemun kenlanga Jews-et paninang aapghaqaat Jesus-em yugusii teglekaqniluku maligsaaghtenganun.
16	Tawaten pimaluki, taakut qula ataasiq siipneqluku maligsaaghtet aglaqat Galilee-mun, naayghamun Jesus-em pisqellghatun tawaten.
17	Esghaghyamegteggu Jesus maniguqaat, iwernga ilangita aygughikegkaat ellngangutanga.
18	Jesus-em takuluki pikii, “Qamaglluni aghtughyaghqaanghilleq qilagmillu, nunamillu whangamnun tagivaqaaguq.
19	Tamaaken apalluqluku aghulaqlusi qamaglluki yuget maligsaaghtengllaghteki whangamnun, paaptaayelaghteki Aatghakun Atam, Ighneghem, Agleghnalghiimllu Taghnegham.
20	Apeghtuusaqiteki qaatkesqelluki qamaglluki qelghutkanka elpesinun. Elpesinitepestaaghllequnga quunpeng kenlanga kenletghuutellghanun nunam.”
 
