1	Enkaangam elpek ighnemni, iknaqi atuqelleghpegun piniqellgha Christ Jesus-em.
2	Elpeklu tawantutkatlu nagatkaqasi apeghtuusanka. Enkaam apeghtuusanka neghyukutiki ataasiighmelngughnun. Taagken ellngita apeghtuusaqlegulleqiit ilameggnun.
3	Ikfiqelgusighqut pinilghiitun pilluwaghtengatun Christ Jesus-em.
4	Pilluwaghtem ilatngalghiim pilluwaghtenun efqughsugaqaa umiileni, enkaam akumghhuusigatuq pilluwaghtengunghilnguut kiyaghtaallghitnun.
5	Kayaalqiiraaghta kilgaaqumun malighqutaqenghilkumi liilightuusameggnun, allgeghunnaanghituq qaghpanganeng kayaalqiistem.
6	Ughleghiighllakaq piitesighaghta nengighyuwhaaghyaghqaaguq unataqata.
7	Sumeghtaaghaatkiki sameng pillghenka qayughllak Atanghem liigiksagutesleqaaten sameng tamaghhaaneng.
8	Neqamikluku Kiyaghneghem unguvaghtestekaqaa Jesus Christ-a tuqulleghmeng, kingunqaa David-em. Tamaakunguut ungipaqaqegkenka apenemki Pinilghiit Ungipat.
9	Ikfiqnguunga qayughllak ungipaqegkenka Pinilghiit Ungipat. Talwa qiipraghusighlunga ayuqunga liilightuusameng naafqiistetun. Iwernga akuzitangi Kiyaghneghem qiipraghutngitut.
10	Enkaam ikfiqusiqsugluku ayuqaqa sangwaa tamaghhaan Kiyaghneghem nakmikegkii yugulillengesqelluki Christ Jesus-kun. Yugulilleghmegteggun nighughqellengellequt kenlengilngughmeng.
11	Maakut pillghet ipanguut: Tuqulgusiimakumteggu, kiyaghtelgusighlleqaghput.
12	Iilqayunghilkumta, igleghutilgusighlleqaghput. Nallunqegkumteggu, ellnganllu nallunqelleqiinkut.
13	Ataasiighmenneghilkumta, ellnga ataasiighmetaquq qayughllak taaqnaanghituq ataasiighmenneghmeng.
14	Kitumun alngunak puygustegpenaki tamaakut. Kiyaghneghem nagasimanghani, kelengasaaghqi qaniqututkefqiita akuzitet pisqelluki. Qaniqutellghat kayutngunaanghituq, naafqengnginaghlleqaat ugpeqillghat nagallghiit.
15	Taakunginaghhaagneng qepghaa Kiyaghneghmun itagnaqesqelluten. Qepghaghtengu kayngukingigalnguq qepghaqamineng. Elqughaghllukullu apeghtuusaqigu Kiyaghneghem ungipaghpigaa.
16	Iqitngaluten temngitwhaneng, sameng pisiinghilngughneng aleghquutelleghneng. Tawatelnguut aleghquutellghet uyavaataghaghlleqiit yuget Kiyaghneghmeng.
17	Tawatelnguut temngitwhat apeghtuusat aqnighneghestun ayuqut mingitkayuget maamyaghqaanghilnguut. Hymenaeus-enkuk Philetus-enkuk apeghtughillghik tawatelnguugut.
18	Pegtekaqiik apeghtuusapiget qayughllak piiquk siingenllu tuqukat unguvaghtesimaniluki. Enkaam ilangitnun ugpeqnanightestekaqaak ipapilleq.
19	Iwernga ayugilnguq tunemaq Kiyaghneghem nekegtekaa qapragtepagningituq. Taaggun tunemakun igaqngaat akuzitet: “Atanghem liisimakii ellmi pini.” Whatenllu igaqngaaq, “Kina alngunak tuqlughilghii aatghaneng Ataneghem, seghletun pineghmeng taaqli.”
20	Mangteghaghllagmi allaaghhiinaghmeng salghutaghtuuq: ilangi ulimaaghuut gold-meng, silver-meng, unaghsimeng, qikumengllu. Ilangi salghutat megnunalghiinun atuugut, ilangi samun alngungak.
21	Kina alngunak ellmineng katam pelungighsaqumi seghleghmeng, salghutaghtun atughqaaghllequq megnunalghiimun. Aaftekaaghllequq atuuluni mangtegham yuganun. Taagken atughqaaghllequq alngunak pinilghiimun qepghaqamun.
22	Iqitngaluten sameng seghleghmeng anglinghhat atuqsugaqegkangitneng. Quunpeng atuqaqigu elqughutngalleq. Ataasiighmelluten, piniqingaluten, nekeggmellutenllu. Tamaakut atuqiki, maligulluten tuqlughilghiinun Ataneghmun qamaken pelungilngughmeng ilumeggneng.
23	Iqitngaluten temngitwhaneng aleghquutellghitneng yuget akuzitkilghiineng liigikumangilkemeggneng. Liisimakaten aaghtiiraaghutestikayuguut.
24	Atanghem qepghaghtenga aaghtiiraaghtengunghituq. Itupill nangllegtaghyaghqaaguq tamanganun. Pinilghiinguyaghqaaguq apeghtughista. Nuqenneghtuyaghqaaguq.
25	Atanghem qepghaghtenga kavyugisaghqaaguq apeghtughikumi kipullginaalghiinun. Walluumllu Kiyaghneghem avuteghqestaqliki ugpeqesqelluku ipapilleq.
26	Enkaam liisaaghaghyaqumeng anagnayaghaat Tughneghaam negaghaa. Tughneghaam naapsimaneghminiki aaghqutaqaqii.
 
