1	Jesus-em apeghtuusani nagneghutkii, “Nanqigtigpenasi ilagpesineng enkaam Kiyaghneghem nanqiggneghillisi,
2	qayughllak Kiyaghneghem nanqiglleqiisi tawatengngwaaq nanqigtilleghpesistun ilagpesineng. Atuqelleqiillu elpesinun ataasit tamaakut pikasi ilagpesinun.
3	Sangan esghaghsigu yulgutegpek iisqughutnga, elpek katam iisqughuten unaghsighllak avelghaghluku?
4	Salghiimeng yulguten pizigu, ‘Entaa-a iisqughutngiqaghlaken’, elpek paninang iisqughutelguluten unaghsighllagmeng?
5	Uyuq piniiyugneq! Sivukluku unaghsighllak iyegpeneng nusugluku elngaatall whateghlluwaaq esghaghluku yulguten iisqughutngighnaken.”
6	Taagken Jesus-em pikii, “Legasiighwaghtenun apeghtuusaqegpenaki Kiyaghneghem Akuzitangi, qayughllak qikmistunllu kurugaghestunllu ayuqut. Sangwaat agleghnalghiit tuunegpenaki qikminun luuraq sughugnayukangisi. Akituqat sungaat miluutegpenaki kurugaghnun, luuraq tutmaasghaqnayukatki.
7	“Aaptek, allgeghullequsi; ivaghitek, naalkullequsi; tenglugtughtek amigkun, qelpeghulleqiisi.
8	Qayughllak kina alngunak aapleghhii, allgeghusaghqaaguq; kina alngunak ivaghilghii, naalkusaghqaaguq, kina alngunak tenglugtulghii amigkun, qelpeghulleqaa.
9	Kitum yugem ighneni tungsiqan neqekrangllameng, tuunelleqaguu uyghagmeng?
10	Nalighmeng tungsiqan iqallugmeng, tuunelleqaguu nemeghyameng?
11	Seghleghughngaaghpesi, avaqutasi tuunyaghqaqasi pinilghiimeng tunusameng. Atazi qilagmelnguq tuuniyugataghaghluni ayuquq pinilghiimeng tunusameng tamaakunun aapleghhinun ellminun.
12	“Enkaam yulgutegpesinun pinitun pistesukufsi, elpesillu pinitun piiqiteki. Tawaten apeghtughinguut Moses-em Liilightuusiillu, uuknaliqistetlu igaqegkiit.”
13	Taagken Jesus-em pikii, “Iteghtek kagpestaaghhaghqun amigkun. Amik hell-mun ayuqelghii nuqutuuq, tuumkegtuqlu enkaam uglaq taakwagun igleghtaquq.
14	Iwernga amik unguvalleghmun ayuqelghii kagpestaaghhaaguq, tuumllugmetuqlu enkaam qafsinkuuraghhaam naalkaqii tumet unguvalleghmun ayuqelghiit.
15	“Kelengalusi uuknaliqistesighwaaghneng. Takulleqiisi penniighsugnighqelluteng, taawanginaq ugighsalghiistun amaastun ayuqut.
16	Liigikelleqasi nangaghneghitgun liigikelleghpesistun uqfiget sameng piitestillghitgun. Sikughlluget piitestingigatut grapes-meng nalighmeng figs-meng, tawateghpigaq seghleghet yuget pinitun pingigatut.
17	Uqfik pinilghii piitestiyaghqaaguq pinilghiimeng, taawanginaq uqfik seghleq piitestiyaghqaaguq seghleghmeng.
18	Uqfik pinilghii piitestinaanghituq seghleghmeng, uqfik seghleq piitestinaanghituq pinilghiimeng.
19	Enkaam alngunak uqfik piitestinghilnguq pinilghiimeng kepluni kumaghsaghqaaguq.
20	Enkaangam tawatetellghitgun liigikelleqasi uuknaliqistesighwaaghutangi.”
21	Jesus-em apeghtuusani nagneghutkii, “Ilangi yugem whangamnun maligsaaghtekniiqut enkaam piiqaatnga, ‘Atanqamken’ iwernga iteghnaanghitut Ataneghpagullghanun Qilagem. Tamaakunginaat atuqilghiit piyukellghaneng Atama qilagmelnguum iteghyaghqaagut Ataneghpagullghanun Qilagem.
22	Nanqigtillghem Aghneghani, uglam piyaghqaqaanga whaten, ‘Ataneq, Ataneq! Ateghpegun Kiyaghneghem ungipaa aapqaqaghput. Ateghpegun aanesquqaqaput tughneghaat uglalghiineng yugneng. Ateghpegun allaaghlluwhaghtiighaataqaagukut uglaghngaan!’
23	Iwernga whaten pilleqanka, ‘Nallukngwaaghamsi, iqitek whangamneng, seghletun pisteni’.
24	“Kina alngunak nagallghii apeghtughillemnun, qaatkegkumiki peghqinelghiitun yugtun ayuquq mangteghangllaqaq uyghagem qaayngakun.
25	Eslallugughteghllagyalghiimi, kiiwet ulevumaghmeng, anuqlighllagyalghiimillu, tawallima mangteghaq uullghumangilnguq qayughllak uyghagkun nekeftekaalghii.
26	“Iwernga kina alngunak nagateghngaaghmi apeghtughillemnun, qaatkenghilkumiki, nalluqatun yugtun ayuquq mangteghangllaqaq qenaaghllugkun.
27	Eslallugughteghllagyalghiimi, kiiwet ulevumaghmeng, anuqlighllagyalghiimillu, aga mangteghaq uulqaq naavngwaaghluni.”
28	Jesus tamaaken apeghtughineghmeng taaqsan, yulghuteghllaget saghiighayukat,
29	qayughllak apeghtughikaq aghtughyaghqaanghillelighluni, apeghtughikayugestun Liilightuusameng pigpenani.
 
